id,time_ms,longitude,latitude,depth_km,magnitude,mag_type,place,sig,felt,cdi,mmi,alert,tsunami,type,url,time
us7000j3xk,1672537303755,126.738,7.1397,79.194,4.5,mb,"23 km ESE of Manay, Philippines",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j3xk,2023-01-01 01:41:43.755000+00:00
us7000j1bs,1672542974442,155.232,-6.7065,35.0,5.4,mww,"51 km SSW of Panguna, Papua New Guinea",449,,,4.445,green,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1bs,2023-01-01 03:16:14.442000+00:00
us7000j3xm,1672546172814,102.7675,-4.7803,63.787,4.3,mb,"99 km SSW of Pagar Alam, Indonesia",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j3xm,2023-01-01 04:09:32.814000+00:00
us7000j3xu,1672548893914,-177.5423,-19.0419,556.99,4.1,mb,Fiji region,259,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j3xu,2023-01-01 04:54:53.914000+00:00
us7000j3xn,1672549366402,-174.8756,-15.3219,255.47,4.1,mb,Tonga,259,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j3xn,2023-01-01 05:02:46.402000+00:00
us7000j1cd,1672550829979,93.4248,17.4535,39.85,4.7,mb,"157 km WNW of Pathein, Myanmar",340,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1cd,2023-01-01 05:27:09.979000+00:00
us7000j3xs,1672551425794,128.6389,2.4752,231.588,4.1,mb,"108 km NE of Tobelo, Indonesia",259,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j3xs,2023-01-01 05:37:05.794000+00:00
us7000j3ye,1672554286403,66.7962,-15.1473,10.0,4.2,mb,Mid-Indian Ridge,271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j3ye,2023-01-01 06:24:46.403000+00:00
us7000j1cr,1672555185016,70.9078,36.5374,187.282,4.8,mb,"36 km S of Jurm, Afghanistan",354,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1cr,2023-01-01 06:39:45.016000+00:00
us7000j1d2,1672556581860,-25.6498,-58.8596,44.616,5.2,mww,South Sandwich Islands region,416,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1d2,2023-01-01 07:03:01.860000+00:00
us7000j3xr,1672561741360,154.6952,-6.2816,103.184,4.2,mb,"87 km W of Panguna, Papua New Guinea",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j3xr,2023-01-01 08:29:01.360000+00:00
us7000j3xz,1672562826399,122.5711,23.9374,31.485,4.1,mb,"73 km SW of Yonakuni, Japan",259,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j3xz,2023-01-01 08:47:06.399000+00:00
us7000j1eg,1672569306137,120.9637,18.6319,46.019,4.4,mb,"12 km WNW of Claveria, Philippines",298,1.0,2.7,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1eg,2023-01-01 10:35:06.137000+00:00
us7000j3xv,1672569886322,126.5571,10.069,33.676,4.3,mb,"55 km ENE of Pilar, Philippines",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j3xv,2023-01-01 10:44:46.322000+00:00
us7000j1ew,1672575539423,-68.9221,-23.0742,106.733,4.8,mwr,"68 km S of Calama, Chile",355,1.0,2.0,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1ew,2023-01-01 12:18:59.423000+00:00
us7000j1f2,1672578177452,76.9958,36.691,98.403,4.3,mb,Kashmir-Xinjiang border region,284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1f2,2023-01-01 13:02:57.452000+00:00
us7000j1f6,1672579649461,-68.9621,-21.2221,90.462,4.1,mb,"136 km N of Calama, Chile",259,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1f6,2023-01-01 13:27:29.461000+00:00
us7000j3y1,1672584078768,166.3007,-12.8831,10.0,4.2,mb,"174 km NW of Sola, Vanuatu",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j3y1,2023-01-01 14:41:18.768000+00:00
us7000j1fc,1672584093783,150.7474,49.7491,385.112,4.1,mb,northwest of the Kuril Islands,259,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1fc,2023-01-01 14:41:33.783000+00:00
us7000j1fq,1672590267560,178.5092,-25.2057,595.724,5.1,mb,south of the Fiji Islands,400,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1fq,2023-01-01 16:24:27.560000+00:00
us7000j3y9,1672595931112,166.5448,-13.8596,10.0,4.6,mb,"108 km W of Sola, Vanuatu",326,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j3y9,2023-01-01 17:58:51.112000+00:00
us7000j3ya,1672597253014,-51.0213,-60.8195,11.175,4.7,mb,Scotia Sea,340,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j3ya,2023-01-01 18:20:53.014000+00:00
us7000j1g5,1672597472306,140.8007,-2.5533,30.83,5.5,mww,"9 km ESE of Jayapura, Indonesia",467,3.0,5.4,5.04,green,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1g5,2023-01-01 18:24:32.306000+00:00
us7000j1u6,1672597602628,-123.5343,-56.2415,10.0,5.8,mww,southern East Pacific Rise,518,,,0.0,green,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1u6,2023-01-01 18:26:42.628000+00:00
nc73827571,1672598104510,-123.971,40.409,30.63,5.35,mw,"15km SE of Rio Dell, CA",1190,1208.0,5.4,6.853,yellow,1,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827571,2023-01-01 18:35:04.510000+00:00
us7000j1gq,1672599309666,-29.1424,40.6042,10.0,4.7,mb,Azores Islands region,340,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1gq,2023-01-01 18:55:09.666000+00:00
us7000j3y3,1672599786178,128.135,2.0751,153.78,4.3,mb,"40 km NNE of Tobelo, Indonesia",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j3y3,2023-01-01 19:03:06.178000+00:00
us7000j1gt,1672601738108,131.0209,-3.4567,10.0,4.5,mb,"233 km E of Amahai, Indonesia",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1gt,2023-01-01 19:35:38.108000+00:00
us7000j1gs,1672601835835,-92.2028,15.7411,199.949,4.6,mb,"1 km S of Nueva Libertad, Mexico",326,1.0,2.0,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1gs,2023-01-01 19:37:15.835000+00:00
us7000j1gz,1672603832239,145.3291,18.7635,305.991,4.4,mb,"Pagan region, Northern Mariana Islands",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1gz,2023-01-01 20:10:32.239000+00:00
us7000j1h6,1672608255849,70.1934,29.7295,10.0,4.3,mb,"25 km NW of Dajal, Pakistan",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1h6,2023-01-01 21:24:15.849000+00:00
us7000j1h7,1672608764421,-67.2105,-21.3126,201.911,4.4,mb,"Potosi, Bolivia",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1h7,2023-01-01 21:32:44.421000+00:00
us7000j1hc,1672610108183,140.9507,31.3366,56.524,4.5,mb,"Izu Islands, Japan region",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1hc,2023-01-01 21:55:08.183000+00:00
us7000j1hb,1672610340724,72.3573,38.0399,117.822,4.0,mb,Tajikistan,246,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1hb,2023-01-01 21:59:00.724000+00:00
us7000j1hf,1672611567780,-177.6062,-19.0542,496.363,4.4,mb,Fiji region,298,1.0,2.2,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1hf,2023-01-01 22:19:27.780000+00:00
us7000j3y8,1672614089036,151.7111,-4.5724,151.332,4.4,mb,"64 km SW of Rabaul, Papua New Guinea",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j3y8,2023-01-01 23:01:29.036000+00:00
us7000j3y7,1672614609024,130.3662,-6.1642,110.639,4.0,mb,"270 km WSW of Tual, Indonesia",246,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j3y7,2023-01-01 23:10:09.024000+00:00
us7000j1hk,1672615658422,135.2387,37.051,369.061,4.3,mb,Sea of Japan,284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1hk,2023-01-01 23:27:38.422000+00:00
us7000j3yb,1672617569195,140.7385,-2.493,10.0,4.2,mb,"5 km NNE of Jayapura, Indonesia",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j3yb,2023-01-01 23:59:29.195000+00:00
us7000j43n,1672618925645,-73.0877,6.8279,153.952,4.3,mb,"10 km N of Jordán, Colombia",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j43n,2023-01-02 00:22:05.645000+00:00
us7000j44n,1672620441796,123.317,-7.7223,242.699,4.4,mb,"157 km NE of Maumere, Indonesia",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j44n,2023-01-02 00:47:21.796000+00:00
us7000j1hy,1672620612276,-168.3292,52.356,37.037,4.3,mb,"74 km SSE of Nikolski, Alaska",284,,,1.0,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1hy,2023-01-02 00:50:12.276000+00:00
us7000j43p,1672625684802,-62.3692,10.5549,89.663,4.4,mb,"8 km WSW of Güiria, Venezuela",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j43p,2023-01-02 02:14:44.802000+00:00
us7000j43q,1672630049148,126.0204,9.3909,10.004,4.4,mb,"7 km NE of Cantilan, Philippines",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j43q,2023-01-02 03:27:29.148000+00:00
us7000j1if,1672633294794,90.3069,27.5974,35.0,4.4,mb,"22 km WNW of Trongsa, Bhutan",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1if,2023-01-02 04:21:34.794000+00:00
us7000j1im,1672636835700,142.5635,41.9737,69.253,4.4,mb,"Hokkaido, Japan region",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1im,2023-01-02 05:20:35.700000+00:00
us7000j1iw,1672637147032,-179.5312,-22.3734,557.413,4.5,mb,south of the Fiji Islands,312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1iw,2023-01-02 05:25:47.032000+00:00
us7000j1in,1672637287821,21.8713,36.2865,35.0,4.6,mb,"56 km S of Koróni, Greece",326,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1in,2023-01-02 05:28:07.821000+00:00
us7000j442,1672638016019,167.6221,-18.9878,10.0,4.2,mb,Vanuatu,271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j442,2023-01-02 05:40:16.019000+00:00
us7000j1iv,1672638505641,-26.2746,-59.7984,35.0,4.8,mb,South Sandwich Islands region,354,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1iv,2023-01-02 05:48:25.641000+00:00
us7000j43s,1672639660654,171.7815,-63.4601,10.0,4.5,mb,Balleny Islands region,312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j43s,2023-01-02 06:07:40.654000+00:00
us7000j43v,1672640272865,101.4021,-5.8015,10.0,4.1,mb,"southwest of Sumatra, Indonesia",259,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j43v,2023-01-02 06:17:52.865000+00:00
us7000j43t,1672640575721,171.7509,-63.3763,10.0,4.5,mb,Balleny Islands region,312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j43t,2023-01-02 06:22:55.721000+00:00
us7000j43w,1672640952522,121.7126,24.0154,29.844,4.5,mb,"11 km ENE of Hualien City, Taiwan",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j43w,2023-01-02 06:29:12.522000+00:00
us7000j1jc,1672641913694,-66.9233,-24.1203,195.266,4.5,mb,"62 km W of San Antonio de los Cobres, Argentina",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1jc,2023-01-02 06:45:13.694000+00:00
pr2023002000,1672642506060,-67.0076,17.9633,9.0,4.1,ml,"4 km ESE of La Parguera, Puerto Rico",276,43.0,4.1,3.269,green,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2023002000,2023-01-02 06:55:06.060000+00:00
us7000j1jp,1672643412484,-29.3138,40.5766,10.0,4.7,mb,"198 km NE of Santa Cruz das Flores, Portugal",340,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1jp,2023-01-02 07:10:12.484000+00:00
us7000j1jv,1672644026985,-29.3491,40.4756,10.0,5.3,mww,Azores Islands region,432,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1jv,2023-01-02 07:20:26.985000+00:00
us7000j43y,1672646577562,171.223,-63.3921,10.0,4.6,mb,Balleny Islands region,326,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j43y,2023-01-02 08:02:57.562000+00:00
us7000j1k7,1672647148553,25.8377,35.729,10.0,4.4,mb,"52 km NNE of Elo?nda, Greece",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1k7,2023-01-02 08:12:28.553000+00:00
us7000j1kf,1672648446753,140.2171,41.1875,155.599,4.2,mb,"43 km NNW of Shimokizukuri, Japan",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1kf,2023-01-02 08:34:06.753000+00:00
us7000j445,1672649630071,142.4252,23.5489,10.0,4.4,mb,"Volcano Islands, Japan region",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j445,2023-01-02 08:53:50.071000+00:00
us7000j1kp,1672649980417,144.6436,-6.7418,40.72,4.9,mb,"New Guinea, Papua New Guinea",369,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1kp,2023-01-02 08:59:40.417000+00:00
us7000j1ky,1672653469954,-95.5745,16.0955,41.488,4.1,mb,"12 km NE of San Pedro Huamelula, Mexico",259,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1ky,2023-01-02 09:57:49.954000+00:00
us7000j1l9,1672655999466,97.1178,5.4686,10.0,5.0,mb,"32 km N of Lhokseumawe, Indonesia",388,4.0,7.5,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1l9,2023-01-02 10:39:59.466000+00:00
us7000j1li,1672658649437,-68.2466,-31.3613,105.312,4.5,mb,"25 km ENE of San Martín, Argentina",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1li,2023-01-02 11:24:09.437000+00:00
us7000j1lp,1672660455277,21.6628,36.1405,31.528,4.1,mb,"75 km S of Methóni, Greece",259,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1lp,2023-01-02 11:54:15.277000+00:00
us7000j1m1,1672664865515,-179.536,51.3249,32.116,4.2,mb,"210 km WSW of Adak, Alaska",271,,,1.952,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1m1,2023-01-02 13:07:45.515000+00:00
us7000j1m2,1672665514517,-178.4537,-20.4977,572.291,4.6,mb,Fiji region,326,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1m2,2023-01-02 13:18:34.517000+00:00
us7000j1m9,1672670776461,-174.3869,-19.9514,63.161,4.8,mb,"15 km SSW of Pangai, Tonga",354,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1m9,2023-01-02 14:46:16.461000+00:00
us7000j447,1672673835905,131.5447,31.8534,47.985,4.2,mb,"13 km ESE of Miyazaki, Japan",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j447,2023-01-02 15:37:15.905000+00:00
us7000j1mf,1672674976023,142.4842,36.5797,25.237,4.5,mb,"152 km ESE of Iwaki, Japan",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1mf,2023-01-02 15:56:16.023000+00:00
us7000j448,1672675222482,40.6115,-9.0813,10.0,4.3,mb,"139 km NNE of Mtwara, Tanzania",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j448,2023-01-02 16:00:22.482000+00:00
us7000j44i,1672675517870,179.2554,-65.2429,10.015,4.9,mb,Balleny Islands region,369,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j44i,2023-01-02 16:05:17.870000+00:00
us7000j1mi,1672675650960,125.3116,-7.0518,489.148,4.5,mb,"169 km N of Dili, Timor Leste",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1mi,2023-01-02 16:07:30.960000+00:00
us7000j449,1672676481196,143.3343,12.6191,69.938,4.5,mb,"161 km WSW of Merizo Village, Guam",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j449,2023-01-02 16:21:21.196000+00:00
us7000j44a,1672678189976,112.6405,-8.3498,127.241,4.2,mb,"19 km S of Gongdanglegi Kulon, Indonesia",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j44a,2023-01-02 16:49:49.976000+00:00
us7000j1mp,1672682293223,-168.4712,52.3579,38.379,4.3,mb,"Fox Islands, Aleutian Islands, Alaska",284,,,2.504,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1mp,2023-01-02 17:58:13.223000+00:00
us7000j1mr,1672682880212,-69.6309,9.7528,10.0,4.5,mb,"18 km ESE of El Tocuyo, Venezuela",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1mr,2023-01-02 18:08:00.212000+00:00
us7000j1n1,1672683767283,150.8008,45.9418,109.233,5.3,mww,"241 km ENE of Kuril’sk, Russia",432,,,3.889,green,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1n1,2023-01-02 18:22:47.283000+00:00
us7000j1n9,1672685246446,139.9001,36.009,98.487,4.4,mb,"4 km S of Iwai, Japan",302,17.0,2.7,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1n9,2023-01-02 18:47:26.446000+00:00
us7000j1nd,1672686383573,25.8574,35.531,10.0,4.0,mb,"Crete, Greece",246,1.0,1.0,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1nd,2023-01-02 19:06:23.573000+00:00
us7000j1nh,1672687514135,-41.9612,30.2167,10.0,5.2,mww,northern Mid-Atlantic Ridge,416,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1nh,2023-01-02 19:25:14.135000+00:00
us7000j1nn,1672690287547,91.5945,10.8119,10.0,4.4,mb,"157 km SW of Bamboo Flat, India",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1nn,2023-01-02 20:11:27.547000+00:00
us7000j44e,1672693536655,127.107,3.5828,41.675,4.5,mb,"228 km NNW of Tobelo, Indonesia",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j44e,2023-01-02 21:05:36.655000+00:00
us7000j44f,1672694307137,-178.4887,-17.8422,571.691,4.3,mb,Fiji region,284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j44f,2023-01-02 21:18:27.137000+00:00
us7000j44l,1672695170529,140.9669,-2.5003,10.5,4.2,mb,"27 km E of Jayapura, Indonesia",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j44l,2023-01-02 21:32:50.529000+00:00
us7000j1p9,1672695446317,-29.3131,40.5483,10.0,4.9,mb,"196 km NE of Santa Cruz das Flores, Portugal",369,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1p9,2023-01-02 21:37:26.317000+00:00
us7000j44m,1672695564623,97.0686,5.3792,18.646,4.4,mb,"northern Sumatra, Indonesia",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j44m,2023-01-02 21:39:24.623000+00:00
us7000j44j,1672696369275,127.5134,-7.5835,170.482,4.0,mb,"118 km NNE of Lospalos, Timor Leste",246,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j44j,2023-01-02 21:52:49.275000+00:00
us7000j1pj,1672697378208,126.9002,8.4519,35.0,4.9,mww,"60 km ENE of Barcelona, Philippines",369,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1pj,2023-01-02 22:09:38.208000+00:00
us7000j1pl,1672697658048,162.0419,55.5136,64.876,4.4,mb,"84 km SSW of Ust’-Kamchatsk Staryy, Russia",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1pl,2023-01-02 22:14:18.048000+00:00
us7000j44k,1672699199332,140.7873,-2.4043,25.018,4.4,mb,"16 km NNE of Jayapura, Indonesia",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j44k,2023-01-02 22:39:59.332000+00:00
us7000j1pz,1672700473831,141.7623,31.1665,10.0,5.2,mww,"Izu Islands, Japan region",416,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1pz,2023-01-02 23:01:13.831000+00:00
us7000j1q7,1672703720854,107.9549,-8.2412,82.842,4.5,mb,"Java, Indonesia",313,2.0,5.0,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1q7,2023-01-02 23:55:20.854000+00:00
us7000j1qb,1672705249856,-75.0248,-16.0098,10.0,4.4,mb,"72 km SSE of San Juan, Peru",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1qb,2023-01-03 00:20:49.856000+00:00
us7000j453,1672705321686,95.1111,10.8475,10.0,4.1,mb,"Andaman Islands, India region",259,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j453,2023-01-03 00:22:01.686000+00:00
us7000j1qj,1672707323259,145.067,18.9597,566.521,4.3,mb,"Pagan region, Northern Mariana Islands",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1qj,2023-01-03 00:55:23.259000+00:00
us7000j455,1672707936386,95.0957,10.7847,10.0,4.3,mb,"274 km ESE of Port Blair, India",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j455,2023-01-03 01:05:36.386000+00:00
us7000j454,1672708045496,124.5139,3.6361,250.613,4.4,mb,"222 km SSW of Sarangani, Philippines",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j454,2023-01-03 01:07:25.496000+00:00
us7000j456,1672708646858,-174.5472,-23.3486,10.0,4.7,mb,Tonga region,340,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j456,2023-01-03 01:17:26.858000+00:00
us7000j1qm,1672708821480,80.921,42.1147,10.0,4.2,mb,"116 km NNE of Aksu, China",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1qm,2023-01-03 01:20:21.480000+00:00
us7000j458,1672710146994,170.1577,-22.1015,10.0,4.5,mb,"243 km ESE of Tadine, New Caledonia",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j458,2023-01-03 01:42:26.994000+00:00
us7000j459,1672711151788,126.6748,8.4265,60.755,4.5,mb,"37 km E of Hinatuan, Philippines",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j459,2023-01-03 01:59:11.788000+00:00
us7000j1qq,1672711794544,-70.0597,-18.287,85.305,4.1,mb,"32 km NE of Arica, Chile",259,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1qq,2023-01-03 02:09:54.544000+00:00
us7000j45i,1672715276718,-177.8009,-20.8277,544.766,4.2,mb,"271 km W of Haveluloto, Tonga",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j45i,2023-01-03 03:07:56.718000+00:00
us7000j45b,1672715715854,-27.6336,45.8784,10.0,4.5,mb,northern Mid-Atlantic Ridge,312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j45b,2023-01-03 03:15:15.854000+00:00
us7000j45c,1672716520879,140.8952,-2.4909,10.0,4.3,mb,"20 km ENE of Jayapura, Indonesia",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j45c,2023-01-03 03:28:40.879000+00:00
us7000j1r8,1672720341424,-72.4467,-16.9179,63.519,4.4,mb,"22 km S of Quilca, Peru",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1r8,2023-01-03 04:32:21.424000+00:00
us7000j45e,1672721503811,-122.47,-56.2277,10.0,4.6,mb,southern East Pacific Rise,326,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j45e,2023-01-03 04:51:43.811000+00:00
us7000j45t,1672729219222,127.7746,-7.6475,136.882,4.4,mb,"129 km NE of Lospalos, Timor Leste",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j45t,2023-01-03 07:00:19.222000+00:00
us7000j1s3,1672729715706,142.6435,40.2108,35.0,5.1,mww,"86 km NE of Miyako, Japan",401,2.0,2.7,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1s3,2023-01-03 07:08:35.706000+00:00
us7000j1sj,1672736497678,-178.327,-17.962,610.208,4.4,mb,"249 km E of Levuka, Fiji",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1sj,2023-01-03 09:01:37.678000+00:00
us7000j1sr,1672738345231,133.3247,-3.9229,10.0,4.9,mb,"199 km NNE of Tual, Indonesia",369,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1sr,2023-01-03 09:32:25.231000+00:00
us7000j46c,1672739141977,142.8169,23.6068,35.0,4.2,mb,"Volcano Islands, Japan region",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j46c,2023-01-03 09:45:41.977000+00:00
us7000j45p,1672739441610,140.9658,-2.4683,25.581,4.2,mb,"near the north coast of Papua, Indonesia",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j45p,2023-01-03 09:50:41.610000+00:00
us7000j45w,1672739519188,142.9083,23.2472,9.985,4.4,mb,"Volcano Islands, Japan region",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j45w,2023-01-03 09:51:59.188000+00:00
us7000j45m,1672739646098,140.8033,-2.4806,25.295,4.6,mb,"near the north coast of Papua, Indonesia",326,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j45m,2023-01-03 09:54:06.098000+00:00
